id,gid,x,y,dir_x,dir_y,radius,time
8,0,64.184540,-187.441467,0.371368,0.184432,2.000000,13.250000
9,0,164.348221,-114.642815,0.016936,0.085520,2.000000,13.250000
0,0,202.823303,3.052567,0.355767,0.136387,2.000000,13.500000
1,0,164.927429,120.416092,0.086845,0.225562,2.000000,13.500000
2,0,64.856789,192.791275,0.196287,0.039140,2.000000,13.500000
3,0,-59.001831,193.125290,0.260826,0.255389,2.000000,13.500000
4,0,-159.456894,119.971863,0.321491,0.050233,2.000000,13.500000
5,0,-197.336990,2.757293,0.030951,0.049080,2.000000,13.500000
6,0,-159.125107,-115.104607,0.110950,0.356777,2.000000,13.500000
7,0,-59.078575,-187.531509,0.029728,0.006637,2.000000,13.500000
8,0,64.245178,-187.396988,0.242550,0.177943,2.000000,13.500000
9,0,164.394302,-114.592941,0.184318,0.199507,2.000000,13.500000
0,0,202.885208,3.076603,0.247623,0.096141,2.000000,13.750000
1,0,164.981842,120.513138,0.217651,0.388176,2.000000,13.750000
2,0,64.881516,192.855240,0.098904,0.255850,2.000000,13.750000
3,0,-58.934433,193.125565,0.269589,0.001098,2.000000,13.750000
4,0,-159.370270,119.999741,0.346501,0.111499,2.000000,13.750000
5,0,-197.277252,2.816044,0.238983,0.235004,2.000000,13.750000
6,0,-159.039551,-115.056023,0.342221,0.194336,2.000000,13.750000
7,0,-59.050350,-187.527939,0.112896,0.014281,2.000000,13.750000
8,0,64.316895,-187.361572,0.286868,0.141650,2.000000,13.750000
9,0,164.437790,-114.578545,0.173923,0.057600,2.000000,13.750000
0,0,202.899048,3.162066,0.055348,0.341852,2.000000,14.000000
1,0,165.076782,120.530762,0.379758,0.070492,2.000000,14.000000
2,0,64.979881,192.884491,0.393455,0.117018,2.000000,14.000000
3,0,-58.931988,193.127625,0.009782,0.008246,2.000000,14.000000
4,0,-159.348450,120.017990,0.087255,0.073000,2.000000,14.000000
5,0,-197.238815,2.872587,0.153719,0.226173,2.000000,14.000000
6,0,-159.034225,-114.994148,0.021287,0.247503,2.000000,14.000000
7,0,-59.027832,-187.511841,0.090069,0.064374,2.000000,14.000000
8,0,64.366257,-187.273560,0.197441,0.352026,2.000000,14.000000
9,0,164.534531,-114.558235,0.386961,0.081253,2.000000,14.000000
0,0,202.991608,3.163862,0.370259,0.007184,2.000000,14.250000
1,0,165.159012,120.604591,0.328938,0.295318,2.000000,14.250000
2,0,65.011330,192.903137,0.125783,0.074606,2.000000,14.250000
3,0,-58.884903,193.214737,0.188343,0.348435,2.000000,14.250000
4,0,-159.311188,120.065895,0.149078,0.191632,2.000000,14.250000
5,0,-197.234192,2.928457,0.018512,0.223479,2.000000,14.250000
6,0,-158.963425,-114.915413,0.283226,0.314929,2.000000,14.250000
7,0,-58.979259,-187.420135,0.194293,0.366812,2.000000,14.250000
8,0,64.390594,-187.238098,0.097356,0.141837,2.000000,14.250000
9,0,164.585052,-114.557587,0.202061,0.002585,2.000000,14.250000
0,0,203.058884,3.175764,0.269132,0.047609,2.000000,14.500000
1,0,165.198380,120.651978,0.157481,0.189538,2.000000,14.500000
2,0,65.058754,192.917145,0.189690,0.056000,2.000000,14.500000
3,0,-58.840355,193.250656,0.178192,0.143668,2.000000,14.500000
4,0,-159.280960,120.069427,0.120924,0.014139,2.000000,14.500000
5,0,-197.151794,3.020941,0.329599,0.369938,2.000000,14.500000
6,0,-158.934128,-114.844749,0.117159,0.282665,2.000000,14.500000
7,0,-58.971756,-187.339874,0.030016,0.321023,2.000000,14.500000
8,0,64.397690,-187.223679,0.028379,0.057687,2.000000,14.500000
9,0,164.598251,-114.511177,0.052793,0.185642,2.000000,14.500000
0,0,203.099457,3.247392,0.162278,0.286514,2.000000,14.750000
1,0,165.218872,120.750320,0.081987,0.393378,2.000000,14.750000
2,0,65.113411,192.981644,0.218614,0.257966,2.000000,14.750000
3,0,-58.795471,193.323669,0.179533,0.292069,2.000000,14.750000
4,0,-159.262741,120.128181,0.072906,0.235021,2.000000,14.750000
5,0,-197.053482,3.037504,0.393263,0.066251,2.000000,14.750000
6,0,-158.913086,-114.782936,0.084141,0.247248,2.000000,14.750000
7,0,-58.940453,-187.339264,0.125211,0.002468,2.000000,14.750000
8,0,64.496254,-187.172882,0.394242,0.203185,2.000000,14.750000
9,0,164.650436,-114.472382,0.208760,0.155194,2.000000,14.750000
0,0,203.112350,3.272017,0.051568,0.098501,2.000000,15.000000
1,0,165.305420,120.761986,0.346178,0.046656,2.000000,15.000000
2,0,65.166695,193.076355,0.213138,0.378834,2.000000,15.000000
3,0,-58.766087,193.393692,0.117545,0.280095,2.000000,15.000000
4,0,-159.194809,120.214218,0.271715,0.344141,2.000000,15.000000
5,0,-196.974899,3.136302,0.314360,0.395191,2.000000,15.000000
6,0,-158.841797,-114.710197,0.285169,0.290956,2.000000,15.000000
7,0,-58.924126,-187.288452,0.065312,0.203264,2.000000,15.000000
8,0,64.563156,-187.106247,0.267622,0.266571,2.000000,15.000000
9,0,164.731323,-114.374138,0.323576,0.392967,2.000000,15.000000
0,0,203.123184,3.302115,0.043345,0.120390,2.000000,15.250000
1,0,165.377640,120.844948,0.288889,0.331849,2.000000,15.250000
2,0,65.183434,193.084213,0.066953,0.031451,2.000000,15.250000
3,0,-58.723858,193.418198,0.168922,0.098016,2.000000,15.250000
4,0,-159.102219,120.233994,0.370391,0.079103,2.000000,15.250000
5,0,-196.972839,3.204615,0.008222,0.273254,2.000000,15.250000
6,0,-158.802414,-114.646393,0.157519,0.255216,2.000000,15.250000
7,0,-58.886177,-187.229782,0.151796,0.234698,2.000000,15.250000
8,0,64.639030,-187.046112,0.303499,0.240564,2.000000,15.250000
9,0,164.791962,-114.373070,0.242531,0.004287,2.000000,15.250000
0,0,203.189774,3.338888,0.266385,0.147094,2.000000,15.500000
1,0,165.432144,120.937935,0.218017,0.371941,2.000000,15.500000
2,0,65.186676,193.096451,0.012972,0.048942,2.000000,15.500000
3,0,-58.694160,193.485901,0.118787,0.270810,2.000000,15.500000
4,0,-159.005219,120.242516,0.387981,0.034086,2.000000,15.500000
5,0,-196.926453,3.230268,0.185530,0.102609,2.000000,15.500000
6,0,-158.755173,-114.628136,0.188988,0.073043,2.000000,15.500000
7,0,-58.836559,-187.164169,0.198465,0.262459,2.000000,15.500000
8,0,64.657700,-186.981201,0.074685,0.259626,2.000000,15.500000
9,0,164.891144,-114.283630,0.396747,0.357755,2.000000,15.500000
0,0,203.228180,3.394141,0.153596,0.221012,2.000000,15.750000
1,0,165.453171,120.961411,0.084119,0.093903,2.000000,15.750000
2,0,65.210648,193.175812,0.095874,0.317464,2.000000,15.750000
3,0,-58.666142,193.525162,0.112070,0.157035,2.000000,15.750000
4,0,-158.932861,120.339157,0.289441,0.386561,2.000000,15.750000
5,0,-196.882294,3.324610,0.176623,0.377368,2.000000,15.750000
6,0,-158.746552,-114.601349,0.034467,0.107159,2.000000,15.750000
7,0,-58.828709,-187.102203,0.031401,0.247877,2.000000,15.750000
8,0,64.713600,-186.901825,0.223596,0.317490,2.000000,15.750000
9,0,164.977036,-114.189789,0.343587,0.375364,2.000000,15.750000
0,0,203.316330,3.402924,0.352624,0.035128,2.000000,16.000000
1,0,165.466995,121.050331,0.055307,0.355693,2.000000,16.000000
2,0,65.211899,193.262878,0.004995,0.348269,2.000000,16.000000
3,0,-58.663574,193.557983,0.010274,0.131283,2.000000,16.000000
4,0,-158.890381,120.429863,0.169923,0.362808,2.000000,16.000000
5,0,-196.802704,3.384055,0.318384,0.237782,2.000000,16.000000
6,0,-158.668579,-114.545395,0.311892,0.223816,2.000000,16.000000
7,0,-58.818821,-187.048538,0.039555,0.214636,2.000000,16.000000
8,0,64.718094,-186.875824,0.017967,0.103987,2.000000,16.000000
9,0,165.066040,-114.172539,0.356042,0.069010,2.000000,16.000000
0,0,203.381500,3.438846,0.260654,0.143691,2.000000,16.250000
1,0,165.487457,121.087090,0.081867,0.147031,2.000000,16.250000
2,0,65.277863,193.286102,0.263842,0.092912,2.000000,16.250000
3,0,-58.662533,193.628693,0.004170,0.282821,2.000000,16.250000
4,0,-158.794601,120.445343,0.383122,0.061911,2.000000,16.250000
5,0,-196.783905,3.384643,0.075170,0.002353,2.000000,16.250000
6,0,-158.661713,-114.496483,0.027474,0.195650,2.000000,16.250000
7,0,-58.752522,-187.044968,0.265197,0.014262,2.000000,16.250000
8,0,64.759872,-186.777130,0.167100,0.394780,2.000000,16.250000
9,0,165.145462,-114.076591,0.317667,0.383775,2.000000,16.250000
0,0,203.474670,3.444965,0.372701,0.024475,2.000000,16.500000
1,0,165.540497,121.144943,0.212176,0.231407,2.000000,16.500000
2,0,65.331841,193.372681,0.215900,0.346317,2.000000,16.500000
3,0,-58.593025,193.683075,0.278025,0.217530,2.000000,16.500000
4,0,-158.701279,120.528618,0.373273,0.333096,2.000000,16.500000
5,0,-196.740768,3.385002,0.172545,0.001437,2.000000,16.500000
6,0,-158.586533,-114.482193,0.300707,0.057162,2.000000,16.500000
7,0,-58.736504,-187.040894,0.064066,0.016312,2.000000,16.500000
8,0,64.853203,-186.758102,0.373335,0.076103,2.000000,16.500000
9,0,165.218658,-114.005829,0.292767,0.283036,2.000000,16.500000
0,0,203.549988,3.522825,0.301279,0.311439,2.000000,16.750000
1,0,165.581528,121.167412,0.164141,0.089881,2.000000,16.750000
2,0,65.372070,193.382767,0.160912,0.040320,2.000000,16.750000
3,0,-58.496948,193.722900,0.384314,0.159273,2.000000,16.750000
4,0,-158.692322,120.559151,0.035837,0.122130,2.000000,16.750000
5,0,-196.655090,3.466287,0.342722,0.325140,2.000000,16.750000
6,0,-158.526474,-114.385536,0.240241,0.386613,2.000000,16.750000
7,0,-58.638927,-186.983841,0.390300,0.228202,2.000000,16.750000
8,0,64.943748,-186.737564,0.362170,0.082142,2.000000,16.750000
9,0,165.248489,-113.965714,0.119324,0.160471,2.000000,16.750000
0,0,203.585449,3.595862,0.141832,0.292150,2.000000,17.000000
1,0,165.631775,121.184067,0.201000,0.066631,2.000000,17.000000
2,0,65.403412,193.460724,0.125375,0.311816,2.000000,17.000000
3,0,-58.415409,193.790741,0.326156,0.271390,2.000000,17.000000
4,0,-158.599655,120.652840,0.370645,0.374768,2.000000,17.000000
5,0,-196.586533,3.481568,0.274227,0.061122,2.000000,17.000000
6,0,-158.475464,-114.379349,0.204034,0.024747,2.000000,17.000000
7,0,-58.613033,-186.977707,0.103581,0.024541,2.000000,17.000000
8,0,64.974510,-186.666504,0.123033,0.284261,2.000000,17.000000
9,0,165.323792,-113.886597,0.301181,0.316474,2.000000,17.000000
0,0,203.596268,3.599869,0.043298,0.016029,2.000000,17.250000
1,0,165.659454,121.225281,0.110708,0.164851,2.000000,17.250000
2,0,65.470627,193.480789,0.268853,0.080286,2.000000,17.250000
3,0,-58.389133,193.878708,0.105095,0.351888,2.000000,17.250000
4,0,-158.592209,120.654503,0.029802,0.006657,2.000000,17.250000
5,0,-196.574371,3.532920,0.048675,0.205408,2.000000,17.250000
6,0,-158.386795,-114.320343,0.354697,0.236035,2.000000,17.250000
7,0,-58.577019,-186.931519,0.144053,0.184747,2.000000,17.250000
8,0,65.030174,-186.649048,0.222663,0.069845,2.000000,17.250000
9,0,165.356812,-113.826744,0.132084,0.239424,2.000000,17.250000
0,0,203.690414,3.626102,0.376574,0.104931,2.000000,17.500000
1,0,165.735535,121.247818,0.304338,0.090144,2.000000,17.500000
2,0,65.511261,193.512222,0.162538,0.125704,2.000000,17.500000
3,0,-58.351158,193.953506,0.151904,0.299222,2.000000,17.500000
4,0,-158.514648,120.678436,0.310231,0.095725,2.000000,17.500000
5,0,-196.517426,3.605972,0.227771,0.292209,2.000000,17.500000
6,0,-158.311829,-114.260620,0.299838,0.238877,2.000000,17.500000
7,0,-58.557701,-186.857819,0.077265,0.294787,2.000000,17.500000
8,0,65.069702,-186.627533,0.158107,0.086065,2.000000,17.500000
9,0,165.395050,-113.764549,0.152949,0.248786,2.000000,17.500000
0,0,203.783539,3.634072,0.372490,0.031882,2.000000,17.750000
1,0,165.812439,121.258743,0.307602,0.043700,2.000000,17.750000
2,0,65.592323,193.543854,0.324251,0.126536,2.000000,17.750000
3,0,-58.290531,194.012497,0.242515,0.235976,2.000000,17.750000
4,0,-158.442856,120.753601,0.287174,0.300665,2.000000,17.750000
5,0,-196.440689,3.650090,0.306964,0.176474,2.000000,17.750000
6,0,-158.219025,-114.258957,0.371236,0.006642,2.000000,17.750000
7,0,-58.472672,-186.849625,0.340118,0.032750,2.000000,17.750000
8,0,65.098251,-186.594635,0.114184,0.131570,2.000000,17.750000
9,0,165.406906,-113.727600,0.047435,0.147804,2.000000,17.750000
0,0,203.801071,3.646366,0.070133,0.049176,2.000000,18.000000
1,0,165.890717,121.269363,0.313100,0.042472,2.000000,18.000000
2,0,65.601990,193.604294,0.038669,0.241742,2.000000,18.000000
3,0,-58.203533,194.028519,0.347989,0.064092,2.000000,18.000000
4,0,-158.372681,120.799263,0.280676,0.182635,2.000000,18.000000
5,0,-196.421555,3.685670,0.076524,0.142319,2.000000,18.000000
6,0,-158.166992,-114.174301,0.208115,0.338633,2.000000,18.000000
7,0,-58.460274,-186.798355,0.049584,0.205087,2.000000,18.000000
8,0,65.196762,-186.546005,0.394040,0.194533,2.000000,18.000000
9,0,165.461136,-113.654343,0.216920,0.293044,2.000000,18.000000
0,0,203.807785,3.723431,0.026840,0.308257,2.000000,18.250000
1,0,165.893188,121.278107,0.009882,0.034960,2.000000,18.250000
2,0,65.669060,193.608841,0.268283,0.018194,2.000000,18.250000
3,0,-58.171528,194.128265,0.128024,0.399002,2.000000,18.250000
4,0,-158.352921,120.810478,0.079062,0.044871,2.000000,18.250000
5,0,-196.339111,3.723694,0.329751,0.152093,2.000000,18.250000
6,0,-158.096878,-114.168098,0.280432,0.024821,2.000000,18.250000
7,0,-58.455772,-186.753021,0.018003,0.181344,2.000000,18.250000
8,0,65.245193,-186.483063,0.193712,0.251769,2.000000,18.250000
9,0,165.559830,-113.601357,0.394806,0.211934,2.000000,18.250000
0,0,203.826370,3.808570,0.074330,0.340557,2.000000,18.500000
1,0,165.927109,121.332870,0.135681,0.219043,2.000000,18.500000
2,0,65.751328,193.626678,0.329084,0.071356,2.000000,18.500000
3,0,-58.079002,194.203964,0.370101,0.302794,2.000000,18.500000
4,0,-158.307800,120.815186,0.180473,0.018835,2.000000,18.500000
5,0,-196.312134,3.738600,0.107880,0.059625,2.000000,18.500000
6,0,-158.050293,-114.074638,0.186316,0.373827,2.000000,18.500000
7,0,-58.366180,-186.666061,0.358364,0.347856,2.000000,18.500000
8,0,65.342453,-186.452438,0.389024,0.122512,2.000000,18.500000
9,0,165.623215,-113.595764,0.253555,0.022365,2.000000,18.500000
0,0,203.829254,3.883121,0.011548,0.298204,2.000000,18.750000
1,0,166.010666,121.420029,0.334250,0.348641,2.000000,18.750000
2,0,65.805885,193.654694,0.218245,0.112078,2.000000,18.750000
3,0,-58.075218,194.211548,0.015142,0.030352,2.000000,18.750000
4,0,-158.248566,120.841507,0.236950,0.105280,2.000000,18.750000
5,0,-196.261002,3.813353,0.204519,0.299013,2.000000,18.750000
6,0,-157.982376,-114.015091,0.271694,0.238183,2.000000,18.750000
7,0,-58.346344,-186.568604,0.079353,0.389860,2.000000,18.750000
8,0,65.352943,-186.358261,0.041947,0.376733,2.000000,18.750000
9,0,165.685883,-113.538635,0.250697,0.228520,2.000000,18.750000
0,0,203.832458,3.892528,0.012816,0.037627,2.000000,19.000000
1,0,166.018158,121.483681,0.029957,0.254611,2.000000,19.000000
2,0,65.893951,193.658249,0.352264,0.014233,2.000000,19.000000
3,0,-58.044334,194.293350,0.123542,0.327199,2.000000,19.000000
4,0,-158.162476,120.860565,0.344378,0.076218,2.000000,19.000000
5,0,-196.253998,3.879175,0.027986,0.263288,2.000000,19.000000
6,0,-157.909790,-114.012878,0.290327,0.008856,2.000000,19.000000
7,0,-58.247116,-186.535568,0.396904,0.132170,2.000000,19.000000
8,0,65.357689,-186.356995,0.018986,0.005066,2.000000,19.000000
9,0,165.764557,-113.460091,0.314693,0.314185,2.000000,19.000000
0,0,203.897018,3.962647,0.258242,0.280478,2.000000,19.250000
1,0,166.073608,121.539169,0.221789,0.221952,2.000000,19.250000
2,0,65.895020,193.757645,0.004275,0.397584,2.000000,19.250000
3,0,-57.968521,194.326263,0.303250,0.131623,2.000000,19.250000
4,0,-158.067642,120.941711,0.379360,0.324589,2.000000,19.250000
5,0,-196.235840,3.887535,0.072645,0.033441,2.000000,19.250000
6,0,-157.855835,-113.940750,0.215802,0.288505,2.000000,19.250000
7,0,-58.179501,-186.522064,0.270458,0.054037,2.000000,19.250000
8,0,65.369728,-186.356461,0.048161,0.002118,2.000000,19.250000
9,0,165.779663,-113.423088,0.060397,0.148023,2.000000,19.250000
0,0,203.916718,4.061497,0.078825,0.395399,2.000000,19.500000
1,0,166.135086,121.613823,0.245917,0.298609,2.000000,19.500000
2,0,65.896011,193.786438,0.003952,0.115162,2.000000,19.500000
3,0,-57.872959,194.407440,0.382249,0.324678,2.000000,19.500000
4,0,-158.012131,121.022240,0.222074,0.322103,2.000000,19.500000
5,0,-196.149551,3.888873,0.345145,0.005351,2.000000,19.500000
6,0,-157.830078,-113.866768,0.103010,0.295921,2.000000,19.500000
7,0,-58.080292,-186.489365,0.396842,0.130805,2.000000,19.500000
8,0,65.369781,-186.312836,0.000227,0.174502,2.000000,19.500000
9,0,165.840530,-113.419350,0.243479,0.014947,2.000000,19.500000
0,0,203.963669,4.077207,0.187776,0.062839,2.000000,19.750000
1,0,166.234253,121.629059,0.396659,0.060930,2.000000,19.750000
2,0,65.959587,193.788452,0.254318,0.008087,2.000000,19.750000
3,0,-57.823105,194.503265,0.199417,0.383320,2.000000,19.750000
4,0,-158.005341,121.026489,0.027142,0.017000,2.000000,19.750000
5,0,-196.147751,3.965886,0.007199,0.308052,2.000000,19.750000
6,0,-157.774734,-113.846741,0.221382,0.080119,2.000000,19.750000
7,0,-58.070339,-186.476791,0.039809,0.050263,2.000000,19.750000
8,0,65.459160,-186.227921,0.357509,0.339691,2.000000,19.750000
9,0,165.889755,-113.322784,0.196914,0.386271,2.000000,19.750000
0,0,204.010162,4.099432,0.185982,0.088899,2.000000,20.000000
1,0,166.254089,121.688683,0.079372,0.238488,2.000000,20.000000
2,0,66.002831,193.850998,0.172974,0.250184,2.000000,20.000000
3,0,-57.814445,194.533707,0.034636,0.121760,2.000000,20.000000
4,0,-157.936676,121.084564,0.274680,0.232288,2.000000,20.000000
5,0,-196.121994,3.967339,0.103036,0.005811,2.000000,20.000000
6,0,-157.767593,-113.759888,0.028544,0.347410,2.000000,20.000000
7,0,-58.044979,-186.456436,0.101438,0.081444,2.000000,20.000000
8,0,65.477043,-186.187637,0.071519,0.161120,2.000000,20.000000
9,0,165.951401,-113.280502,0.246552,0.169139,2.000000,20.000000
0,0,204.030853,4.194726,0.082778,0.381176,2.000000,20.250000
1,0,166.349884,121.710327,0.383206,0.086564,2.000000,20.250000
2,0,66.023727,193.884583,0.083573,0.134328,2.000000,20.250000
3,0,-57.788387,194.566269,0.104240,0.130225,2.000000,20.250000
4,0,-157.865005,121.089256,0.286674,0.018783,2.000000,20.250000
5,0,-196.061371,4.030328,0.242516,0.251956,2.000000,20.250000
6,0,-157.729294,-113.670692,0.153178,0.356793,2.000000,20.250000
7,0,-58.031635,-186.437271,0.053383,0.076662,2.000000,20.250000
8,0,65.553154,-186.113251,0.304441,0.297549,2.000000,20.250000
9,0,166.032593,-113.183723,0.324747,0.387114,2.000000,20.250000
0,0,204.084045,4.219004,0.212755,0.097112,2.000000,20.500000
1,0,166.427704,121.736465,0.311263,0.104565,2.000000,20.500000
2,0,66.073654,193.896378,0.199709,0.047208,2.000000,20.500000
3,0,-57.716633,194.588211,0.287012,0.087743,2.000000,20.500000
4,0,-157.862900,121.124443,0.008452,0.140756,2.000000,20.500000
5,0,-195.995087,4.066182,0.265147,0.143415,2.000000,20.500000
6,0,-157.656052,-113.643661,0.292963,0.108119,2.000000,20.500000
7,0,-57.967411,-186.375031,0.256899,0.248940,2.000000,20.500000
8,0,65.575813,-186.059402,0.090622,0.215405,2.000000,20.500000
9,0,166.132111,-113.161392,0.398050,0.089315,2.000000,20.500000
0,0,204.171097,4.263281,0.348212,0.177109,2.000000,20.750000
1,0,166.472473,121.771294,0.179090,0.139308,2.000000,20.750000
2,0,66.165771,193.943207,0.368484,0.187307,2.000000,20.750000
3,0,-57.643181,194.677841,0.293806,0.358544,2.000000,20.750000
4,0,-157.782043,121.179199,0.323422,0.219010,2.000000,20.750000
5,0,-195.949753,4.155244,0.181350,0.356250,2.000000,20.750000
6,0,-157.609238,-113.586914,0.187250,0.227001,2.000000,20.750000
7,0,-57.938206,-186.278778,0.116820,0.385031,2.000000,20.750000
8,0,65.675751,-186.016068,0.399760,0.173369,2.000000,20.750000
9,0,166.156708,-113.143135,0.098399,0.073017,2.000000,20.750000
0,0,204.213806,4.295039,0.170863,0.127033,2.000000,21.000000
1,0,166.516800,121.869659,0.177326,0.393448,2.000000,21.000000
2,0,66.253220,194.001129,0.349783,0.231714,2.000000,21.000000
3,0,-57.598854,194.697449,0.177302,0.078458,2.000000,21.000000
4,0,-157.691238,121.249870,0.363248,0.282695,2.000000,21.000000
5,0,-195.942795,4.233930,0.027806,0.314743,2.000000,21.000000
6,0,-157.575714,-113.541794,0.134109,0.180480,2.000000,21.000000
7,0,-57.925442,-186.262573,0.051063,0.064792,2.000000,21.000000
8,0,65.734108,-185.981888,0.233416,0.136695,2.000000,21.000000
9,0,166.240173,-113.134453,0.333883,0.034718,2.000000,21.000000
0,0,204.300217,4.378010,0.345668,0.331885,2.000000,21.250000
1,0,166.580231,121.917145,0.253718,0.189954,2.000000,21.250000
2,0,66.344986,194.044907,0.367060,0.175136,2.000000,21.250000
3,0,-57.572887,194.779572,0.103859,0.328515,2.000000,21.250000
4,0,-157.625336,121.338791,0.263617,0.355686,2.000000,21.250000
5,0,-195.857361,4.302073,0.341729,0.272572,2.000000,21.250000
6,0,-157.552551,-113.466049,0.092644,0.302972,2.000000,21.250000
7,0,-57.858696,-186.196915,0.266987,0.262617,2.000000,21.250000
8,0,65.833321,-185.946960,0.396836,0.139699,2.000000,21.250000
9,0,166.293732,-113.091507,0.214249,0.171770,2.000000,21.250000
0,0,204.340561,4.460389,0.161379,0.329515,2.000000,21.500000
1,0,166.618652,121.977356,0.153692,0.240852,2.000000,21.500000
2,0,66.417099,194.080811,0.288444,0.143598,2.000000,21.500000
3,0,-57.536110,194.804413,0.147111,0.099349,2.000000,21.500000
4,0,-157.592636,121.365181,0.130808,0.105570,2.000000,21.500000
5,0,-195.782364,4.332778,0.300010,0.122821,2.000000,21.500000
6,0,-157.493835,-113.377182,0.234864,0.355483,2.000000,21.500000
7,0,-57.791409,-186.104980,0.269150,0.367743,2.000000,21.500000
8,0,65.872665,-185.854767,0.157393,0.368772,2.000000,21.500000
9,0,166.333054,-113.038406,0.157277,0.212414,2.000000,21.500000
0,0,204.377228,4.502115,0.146676,0.166905,2.000000,21.750000
1,0,166.694275,122.053818,0.302509,0.305858,2.000000,21.750000
2,0,66.460571,194.099289,0.173879,0.073905,2.000000,21.750000
3,0,-57.465401,194.874039,0.282841,0.278485,2.000000,21.750000
4,0,-157.530563,121.436302,0.248262,0.284475,2.000000,21.750000
5,0,-195.769638,4.431593,0.050903,0.395257,2.000000,21.750000
6,0,-157.436279,-113.357521,0.230241,0.078653,2.000000,21.750000
7,0,-57.725677,-186.080399,0.262928,0.098329,2.000000,21.750000
8,0,65.886742,-185.785095,0.056298,0.278702,2.000000,21.750000
9,0,166.347885,-113.028755,0.059307,0.038605,2.000000,21.750000
0,0,204.455948,4.536260,0.314910,0.136579,2.000000,22.000000
1,0,166.745743,122.135963,0.205879,0.328596,2.000000,22.000000
2,0,66.521141,194.152145,0.242274,0.211416,2.000000,22.000000
3,0,-57.450100,194.925354,0.061208,0.205242,2.000000,22.000000
4,0,-157.527618,121.461136,0.011776,0.099337,2.000000,22.000000
5,0,-195.682465,4.432740,0.348672,0.004587,2.000000,22.000000
6,0,-157.382996,-113.293198,0.213113,0.257302,2.000000,22.000000
7,0,-57.721756,-186.011902,0.015683,0.273986,2.000000,22.000000
8,0,65.986031,-185.721771,0.397167,0.253271,2.000000,22.000000
9,0,166.429474,-113.006065,0.326337,0.090753,2.000000,22.000000
0,0,204.466507,4.540380,0.042256,0.016477,2.000000,22.250000
1,0,166.828659,122.181366,0.331693,0.181614,2.000000,22.250000
2,0,66.585320,194.184631,0.256716,0.129914,2.000000,22.250000
3,0,-57.433300,194.949020,0.067195,0.094677,2.000000,22.250000
4,0,-157.467957,121.474426,0.238669,0.053159,2.000000,22.250000
5,0,-195.603485,4.462945,0.315897,0.120822,2.000000,22.250000
6,0,-157.299866,-113.196121,0.332513,0.388312,2.000000,22.250000
7,0,-57.704559,-185.972046,0.068783,0.159404,2.000000,22.250000
8,0,66.024963,-185.646851,0.155723,0.299692,2.000000,22.250000
9,0,166.523666,-112.981651,0.376793,0.097656,2.000000,22.250000
0,0,204.514221,4.599303,0.190877,0.235693,2.000000,22.500000
1,0,166.848572,122.253723,0.079634,0.289421,2.000000,22.500000
2,0,66.643524,194.209412,0.232804,0.099116,2.000000,22.500000
3,0,-57.388138,195.023834,0.180655,0.299285,2.000000,22.500000
4,0,-157.388931,121.552353,0.316073,0.311694,2.000000,22.500000
5,0,-195.579681,4.503135,0.095207,0.160760,2.000000,22.500000
6,0,-157.286285,-113.134850,0.054300,0.245092,2.000000,22.500000
7,0,-57.636681,-185.950684,0.271512,0.085461,2.000000,22.500000
8,0,66.072029,-185.552155,0.188253,0.378759,2.000000,22.500000
9,0,166.573944,-112.967888,0.201111,0.055040,2.000000,22.500000
0,0,204.612427,4.632682,0.392832,0.133518,2.000000,22.750000
1,0,166.902252,122.272621,0.214739,0.075605,2.000000,22.750000
2,0,66.664200,194.211899,0.082711,0.009968,2.000000,22.750000
3,0,-57.289806,195.044144,0.393323,0.081253,2.000000,22.750000
4,0,-157.347931,121.615791,0.164030,0.253740,2.000000,22.750000
5,0,-195.491959,4.568920,0.350871,0.263140,2.000000,22.750000
6,0,-157.257370,-113.104149,0.115637,0.122798,2.000000,22.750000
7,0,-57.547295,-185.938110,0.357539,0.050274,2.000000,22.750000
8,0,66.127541,-185.486969,0.222043,0.260767,2.000000,22.750000
9,0,166.624512,-112.911537,0.202242,0.225410,2.000000,22.750000
0,0,204.657227,4.653365,0.179191,0.082732,2.000000,23.000000
1,0,166.971420,122.315201,0.276666,0.170331,2.000000,23.000000
2,0,66.695412,194.223618,0.124856,0.046899,2.000000,23.000000
3,0,-57.212643,195.086487,0.308648,0.169366,2.000000,23.000000
4,0,-157.273529,121.687927,0.297609,0.288537,2.000000,23.000000
5,0,-195.474747,4.622975,0.068822,0.216220,2.000000,23.000000
6,0,-157.163086,-113.048492,0.377120,0.222636,2.000000,23.000000
7,0,-57.513943,-185.863358,0.133410,0.299006,2.000000,23.000000
8,0,66.142334,-185.420471,0.059178,0.265963,2.000000,23.000000
9,0,166.681793,-112.901474,0.229116,0.040262,2.000000,23.000000
0,0,204.685822,4.686501,0.114373,0.132541,2.000000,23.250000
1,0,167.009827,122.353157,0.153625,0.151816,2.000000,23.250000
2,0,66.791962,194.235046,0.386197,0.045700,2.000000,23.250000
3,0,-57.189472,195.181213,0.092686,0.378934,2.000000,23.250000
4,0,-157.192261,121.740692,0.325052,0.211049,2.000000,23.250000
5,0,-195.462494,4.676018,0.049017,0.212172,2.000000,23.250000
6,0,-157.130325,-113.037918,0.131026,0.042307,2.000000,23.250000
7,0,-57.440315,-185.822433,0.294515,0.163721,2.000000,23.250000
